#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-09-25T16:21:52 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5baa5fdab92b	
#INFO	-out.max=unlimited	
#INFO	queryParameters=39	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-nav=cat:I/324&cat:I/337&cat:I/345&tab:{I/345/gaia2}&tab:{I/345/rvstdcat}&tab:{I/345/rvstdmes}&tab:{I/345/allwise}&tab:{I/345/iers}&tab:{I/345/cepheid}&tab:{I/345/rrlyrae}&tab:{I/345/lpv}&tab:{I/345/varres}&tab:{I/345/shortts}&tab:{I/345/tsstat}&tab:{I/345/numtrans}&tab:{I/345/transits}&tab:{I/345/rm}&tab:{I/345/rmseg}&tab:{I/345/rmout}&tab:{I/345/ssoobj}&tab:{I/345/ssoorb}&tab:{I/345/ssores}&tab:{I/345/ssoobs}&cat:I/347&cat:VI/137&cat:VI/145&cat:J/A+A/523/A48&cat:V/149&key:source=gaia+dr2&HTTPPRM:&&-ref=VIZ5baa5fdab92b&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-order=I&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c=cg 30
#-c.eq=J2000
#-c.r=  2
#-c.u=deg
#-c.geom=r
#-source=I/345/gaia2,I/345/rvstdcat,I/345/rvstdmes,I/345/allwise,I/345/iers,I/345/cepheid,I/345/rrlyrae,I/345/lpv,I/345/varres,I/345/shortts,I/345/tsstat,I/345/numtrans,I/345/transits,I/345/rm,I/345/rmseg,I/345/rmout,I/345/ssoobj,I/345/ssoorb,I/345/ssores,I/345/ssoobs
#-out.orig=standard
#-order=I
#-sort=RA_ICRS
#-out=Plx
#Plx=>2.10 and < 4.04
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#-out=pmDE
#-out=e_pmDE
#-out=Gmag
#-out=e_Gmag
#-out=BPmag
#-out=e_BPmag
#-out=RPmag
#-out=e_RPmag
#-out=RV
#-out=e_RV
#VC=VC
#-out=Jmag
#-out=e_Jmag
#-out=Hmag
#-out=e_Hmag
#-out=Kmag
#-out=e_Kmag
#Simbad=Simbad
#LC=LC
#astorb=astorb
#
#INFO	CatalogsExamined=20	
#  20 catalogues with potential matches were examined.
#
#INFO	-c=122.386750-36.083450,rd=2.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	_r	(F8.6)	Distance from center (122.38675000000-36.08345000000)[ICRS], at Epoch=J2015.5	[ucd=pos.angDistance]
#Column	_RAJ2000	(F17.13)	Right ascension (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F17.13)	Declination (FK5, Equinox=J2000.0) at Epoch=J2000, proper motions taken into account 	[ucd=pos.eq.dec]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error) (37)	[ucd=stat.error;phot.mag;stat.mean]
#Column	BPmag	(F7.4)	? Integrated BP mean magnitude (Vega) (phot_bp_mean_mag) (26)	[ucd=phot.mag;stat.mean;em.opt.B]
#Column	e_BPmag	(F6.4)	? Standard error of BP mean magnitude (Vega) (added by CDS) (phot_bp_mean_mag_error) (37)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	e_RPmag	(F6.4)	? Standard error of RP mean magnitude (Vega) (added by CDS) (phot_rp_mean_mag_error) (37)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
_r	_RAJ2000	_DEJ2000	Plx	e_Plx	pmRA	e_pmRA	pmDE	e_pmDE	Gmag	e_Gmag	BPmag	e_BPmag	RPmag	e_RPmag	RV	e_RV
1.190170	123.6611690549859	-35.4936808548809	    2.7970	 1.0873	   -1.916	 1.412	    4.645	 2.425	20.9209	0.0121	20.7268	0.2012	19.1954	0.0625	       	
1.238881	123.6613695669725	-35.4018783434758	    3.0667	 1.4992	   -4.824	 2.299	   16.185	 2.441	20.8699	0.0165	21.3176	0.2496	19.3686	0.0993	       	
1.062542	123.6620894581541	-36.3487121873276	    2.6370	 0.8049	   -5.368	 1.273	    5.284	 1.848	20.5567	0.0091	21.1822	0.1310	19.2539	0.0443	       	
1.684981	123.6623239570879	-34.7573169613243	    3.3929	 0.6107	   -7.345	 1.000	   16.318	 1.202	19.2078	0.0055	19.2044	0.1003	17.5637	0.0514	       	
1.032720	123.6624728359015	-36.0290803980560	    2.1410	 0.2395	  -12.004	 0.363	   10.155	 0.384	19.0397	0.0034	20.1614	0.0772	17.6984	0.0135	       	
1.230626	123.6628413045760	-36.7620896781435	    3.0995	 0.2805	  -40.643	 0.502	    9.641	 0.524	19.4042	0.0031	21.0147	0.1598	18.0631	0.0212	       	
1.055300	123.6628418158144	-36.3143329281942	    3.4532	 0.4207	   -5.800	 0.675	    2.752	 0.749	19.0446	0.0045	20.1514	0.1011	17.7208	0.0126	       	
1.032302	123.6630248097648	-36.0470721620439	    2.2645	 0.7667	   -1.215	 1.143	    3.287	 1.159	20.3969	0.0082	20.6727	0.1238	18.9089	0.0695	       	
1.307945	123.6631217777571	-35.2860173515354	    2.6443	 0.4365	    9.334	 2.059	    1.547	 0.817	18.8355	0.0053	       	      	       	      	       	
1.092760	123.6632685498249	-35.7297215211540	    2.4600	 0.5941	   -3.992	 1.033	    3.964	 1.190	19.9929	0.0069	20.0597	0.1062	18.2697	0.0446	       	
1.250614	123.6632746482346	-35.3831869166254	    3.3720	 1.0115	   -2.548	 1.164	    1.028	 1.832	20.7124	0.0124	21.1147	0.4621	19.5669	0.0013	       	
1.083028	123.6636066624950	-36.4194381486216	    3.4683	 1.1581	  -15.939	 1.716	   15.849	 2.009	20.7456	0.0110	21.1971	0.6326	18.9902	0.0673	       	
1.859145	123.6636893685223	-34.5436858546202	    2.1010	 0.7558	   -3.437	 0.947	    2.033	 1.450	20.4262	0.0074	20.5917	0.1309	19.3842	0.0510	       	
1.309574	123.6636897641531	-35.2839147999157	    2.7093	 1.7460	   -1.080	 2.203	    3.576	 3.717	20.8562	0.0148	       	      	       	      	       	
1.032031	123.6638349523538	-36.0925042531610	    2.4121	 0.9154	   -7.236	 1.358	    3.333	 1.443	20.5147	0.0080	20.8458	0.1096	18.9254	0.0649	       	
1.825826	123.6637903881052	-34.5839459500610	    2.3090	 0.7796	    5.914	 1.042	   -8.732	 1.441	20.4385	0.0076	21.4864	0.2253	18.9556	0.0387	       	
1.702031	123.6636074246154	-34.7367146041487	    3.2454	 0.0478	   45.606	 0.085	   -4.211	 0.083	16.3303	0.0007	17.5132	0.0122	15.2226	0.0021	       	
1.648660	123.6638764874579	-37.3759496800080	    2.1880	 1.0509	   -3.659	 1.648	    0.863	 1.946	20.7768	0.0105	20.9701	0.1016	19.5924	0.0650	       	
1.603537	123.6640595166649	-37.3173692875098	    2.1627	 0.6503	    3.811	 1.038	   -5.934	 0.932	20.3540	0.0068	21.0245	0.1469	19.0245	0.0576	       	
1.032624	123.6642949501989	-36.1127125594731	    3.6528	 0.2016	  -11.827	 0.313	   15.185	 0.326	18.7220	0.0022	20.0376	0.0879	17.4178	0.0115	       	
1.703679	123.6649536152874	-34.7353795368953	    3.2618	 0.8503	   -3.100	 1.228	    8.195	 1.428	20.5763	0.0088	20.7886	0.1786	19.2943	0.0618	       	
1.603100	123.6651498328157	-37.3161397986904	    3.5677	 1.7920	   -4.179	 3.677	    4.201	 2.846	20.8625	0.0141	       	      	       	      	       	
1.033353	123.6654109183986	-36.0809681993521	    2.5322	 1.1719	   -5.018	 1.813	   -1.481	 4.139	20.8132	0.0133	21.0794	0.1859	19.5394	0.0682	       	
1.107805	123.6656367292984	-36.4891193576588	    2.4957	 1.4628	   -0.808	 2.430	   -0.003	 3.679	20.8802	0.0158	20.5539	0.2168	19.2308	0.1382	       	
1.049973	123.6658728787058	-36.2746228698933	    2.4676	 0.6409	  -12.201	 0.985	   -8.456	 1.139	20.3929	0.0077	20.7846	0.1423	18.9320	0.0445	       	
1.036649	123.6660602888557	-36.1665086413805	    2.5603	 1.1284	   -3.709	 1.726	    4.014	 2.053	20.8125	0.0124	21.2266	0.2205	19.2891	0.0226	       	
1.629301	123.6666614936877	-37.3492096896783	    2.3668	 0.5537	    0.941	 0.891	    4.220	 0.915	20.0499	0.0071	20.4715	0.1041	18.8617	0.0321	       	
1.082180	123.6675211282283	-35.7743032336752	    2.4857	 0.6552	   -0.661	 0.995	   -1.769	 1.540	20.3838	0.0082	20.8169	0.1399	18.9843	0.0303	       	
1.890737	123.6675558749783	-34.5078898058270	    2.2321	 1.4566	    0.449	 2.017	   -8.621	 4.359	20.7793	0.0122	20.1993	0.4220	19.4051	0.0824	       	
1.320734	123.6675840306184	-35.2698912864989	    2.3932	 0.6282	    0.243	 0.927	   -2.013	 1.201	19.9390	0.0066	20.1827	0.5285	18.1902	0.0225	       	
1.574645	123.6679529453157	-37.2766963433418	    2.3706	 1.4573	   -1.572	 3.338	   -3.615	 3.774	20.9346	0.0155	       	      	       	      	       	
1.379427	123.6680076644773	-35.1788178569488	    2.7565	 0.9405	    1.750	 1.464	    4.012	 2.411	20.6867	0.0108	21.1113	0.1470	19.5417	0.0811	       	
1.136477	123.6681595762923	-36.5585151402746	    2.2127	 1.0546	   -1.392	 1.522	    2.173	 1.762	20.7674	0.0136	21.2950	0.2958	19.5723	0.1607	       	
1.310960	123.6681917193542	-36.8942115879648	    3.8090	 1.3502	   -1.741	 1.579	    6.418	 1.926	20.8100	0.0116	20.7093	0.0855	19.4941	0.1105	       	
1.490176	123.6682184475575	-37.1618945464709	    3.3486	 1.1411	   -2.862	 1.919	    7.670	 2.290	20.6787	0.0114	       	      	       	      	       	
1.148395	123.6682773078223	-35.5939493388529	    2.4779	 0.9508	   -5.003	 1.154	   -5.378	 2.411	20.6333	0.0101	20.7594	0.1651	18.7083	0.0368	       	
1.565550	123.6685265852540	-34.9163460988178	    2.2339	 0.9316	   -2.563	 0.956	    2.519	 2.101	20.0576	0.0075	       	      	       	      	       	
1.264849	123.6687249603737	-36.8160097563675	    2.2461	 0.2684	   -6.405	 0.416	    7.637	 0.539	19.0476	0.0042	20.6430	0.1771	17.5871	0.0159	       	
1.944965	123.6687331173731	-37.7364604681196	    2.3699	 1.7962	   -4.572	 1.959	    1.843	 2.701	20.9374	0.0157	21.2832	0.2146	19.6595	0.0677	       	
1.065147	123.6688628326071	-35.8433150240425	    2.9824	 0.2607	  -11.849	 0.424	   51.718	 0.522	18.1454	0.0024	19.1943	0.0350	16.9002	0.0060	       	
1.260109	123.6691624089295	-36.8071636850575	    2.2607	 0.5047	   -2.803	 0.866	    2.431	 0.890	20.0859	0.0062	20.6906	0.1600	18.9041	0.0547	       	
1.320235	123.6692687381842	-35.2724481736937	    2.1903	 0.0371	   -0.052	 0.062	    1.397	 0.069	15.6798	0.0004	16.4666	0.0033	14.8240	0.0016	       	
1.594734	123.6694365514974	-37.3021750736282	    2.1798	 0.5063	    3.816	 0.775	  -11.052	 0.800	20.0434	0.0051	20.8796	0.1115	18.7443	0.0258	       	
1.740208	123.6694708109364	-34.6924343106871	    2.3941	 1.4130	   -2.509	 1.756	    0.388	 1.984	20.8309	0.0104	21.1107	0.3100	19.9021	0.1334	       	
1.279033	123.6695605069092	-35.3410739527937	    3.1442	 1.5754	   -9.289	 1.779	    5.123	 2.180	20.8764	0.0127	22.2853	0.3878	19.4504	0.0894	       	
1.802058	123.6695742944860	-34.6162683611641	    2.1635	 1.2480	   -0.097	 1.939	   14.248	 1.492	20.6480	0.0135	20.5919	0.1985	19.4894	0.1978	       	
1.472132	123.6697859331175	-37.1354142284881	    2.7078	 1.4693	   -5.458	 2.016	    4.719	 2.846	20.8506	0.0130	20.8684	0.4504	19.5707	0.1032	       	
1.045772	123.6702106474441	-36.2239687512467	    2.5174	 1.3446	   -4.087	 1.949	    0.108	 2.596	20.8186	0.0124	20.7602	0.2931	19.2545	0.0724	       	
1.045572	123.6702314270656	-35.9582438890266	    2.1289	 1.8558	   -6.658	 3.193	    2.852	 4.665	20.8608	0.0162	20.3656	0.2136	19.0325	0.0819	       	
1.183686	123.6705379539639	-35.5203872203082	    2.6761	 1.0885	   -1.383	 1.551	    1.430	 1.731	20.7775	0.0111	20.6053	0.2698	19.0549	0.1188	       	
1.132796	123.6706450860437	-35.6356627756049	    2.1634	 1.4300	    0.760	 2.210	    3.346	 2.530	20.9949	0.0160	20.9977	0.3293	19.5638	0.0833	       	
1.858274	123.6706616252479	-37.6320187498108	    2.8830	 0.7430	    2.104	 1.136	    3.304	 1.234	20.1784	0.0084	20.5982	0.1654	18.9712	0.0409	       	
1.330990	123.6707485374338	-36.9239487036122	    2.7519	 1.5670	   -1.562	 1.725	    8.185	 2.219	20.7244	0.0116	20.9398	0.1266	19.6203	0.0649	       	
1.910732	123.6709815603438	-37.6947362435699	    2.1379	 1.2032	   -3.811	 2.073	    7.300	 2.085	20.6571	0.0103	       	      	       	      	       	
1.116593	123.6710612204296	-36.5021201188254	    2.8814	 1.0874	   -5.151	 1.627	   -4.677	 1.517	20.1466	0.0204	20.4793	0.1300	18.4306	0.0171	       	
1.398177	123.6712020153676	-35.1535408601132	    3.5813	 0.4621	  -10.330	 0.729	   11.600	 0.922	17.4682	0.0060	17.8870	0.0096	16.3865	0.0046	       	
1.658163	123.6712732254011	-34.7972306075534	    3.8723	 1.5546	   -0.775	 2.434	    5.749	 2.380	20.9675	0.0132	20.7720	0.0976	19.7834	0.1845	       	
1.592268	123.6715259138320	-37.2975661639865	    2.3295	 1.5043	    0.070	 2.018	    1.159	 3.492	20.9896	0.0144	20.8117	0.1260	19.8029	0.1495	       	
1.126979	123.6717464973138	-35.6522034161817	    2.2084	 3.3012	  -19.304	 4.692	  -11.988	 3.873	20.8936	0.0248	21.1580	0.2282	19.1839	0.0817	       	
1.181711	123.6718151593811	-35.5263836160217	    2.3094	 0.9916	   -4.214	 1.418	    0.140	 1.905	20.8286	0.0106	20.9379	0.1240	19.1524	0.0686	       	
1.052946	123.6717790952034	-36.2639499466712	    2.8158	 0.0670	   15.390	 0.111	   18.982	 0.117	17.1946	0.0009	18.3740	0.0179	16.0877	0.0034	       	
1.899740	123.6720373999277	-37.6811001928020	    2.5195	 1.0488	   -9.781	 1.906	    7.456	 1.187	19.4014	0.0137	       	      	       	      	       	
1.367344	123.6720157642577	-36.9796108141756	    3.4832	 0.0352	    3.867	 0.050	    0.700	 0.050	12.1265	0.0002	12.4697	0.0010	11.6359	0.0006	   3.12	 1.55
1.158209	123.6731624026078	-35.5796491728129	    2.1168	 1.1498	  -12.848	 1.675	    9.173	 2.365	20.7649	0.0098	20.9389	0.0861	19.0781	0.0526	       	
1.461487	123.6732186435911	-35.0630918752880	    2.6261	 0.6150	   -3.615	 0.789	    3.159	 1.144	20.2975	0.0060	20.7310	0.0805	19.3071	0.0426	       	
1.236205	123.6733860252666	-35.4216641159446	    2.2484	 0.7382	   -0.396	 1.132	    1.206	 1.741	20.5079	0.0072	21.4263	0.2302	19.2085	0.0960	       	
1.379048	123.6734098665256	-36.9962414448741	    2.7264	 0.7415	   -0.711	 1.057	   -1.436	 1.034	20.4565	0.0069	20.9015	0.2115	19.3493	0.0719	       	
1.904466	123.6735534740269	-34.4947257055938	    2.1843	 0.9879	   -4.333	 1.431	   -4.408	 2.855	20.6417	0.0097	       	      	       	      	       	
1.116178	123.6737634630076	-35.6847905628128	    3.6397	 0.5591	  -42.338	 0.900	    4.779	 1.104	19.9065	0.0060	20.5380	0.1042	18.4086	0.0268	       	
1.616280	123.6738183448821	-37.3275361882588	    2.1946	 0.7520	    2.556	 1.218	    3.020	 1.483	19.8740	0.0132	20.5322	0.0963	18.5478	0.0251	       	
1.106038	123.6739320437320	-36.4664436426728	    2.1047	 0.1737	   -5.386	 0.284	   40.151	 0.302	18.3731	0.0021	19.3232	0.0630	17.0874	0.0177	       	
1.329332	123.6741160312186	-36.9179274018805	    2.1876	 0.6774	   -4.389	 1.100	    5.101	 1.051	20.3293	0.0072	20.9019	0.1770	19.0622	0.0556	       	
1.630625	123.6743860813604	-34.8348461130714	    3.1314	 0.9950	   -6.370	 1.429	    8.373	 1.652	20.6221	0.0093	20.9322	0.1638	19.3737	0.0508	       	
1.761131	123.6744016030034	-34.6694574622191	    3.8008	 1.7054	    0.726	 2.286	    4.388	 4.523	20.8771	0.0146	21.0896	0.1491	19.8188	0.0817	       	
1.057440	123.6744877732292	-36.2782334260091	    2.1004	 0.1128	  -10.718	 0.181	    8.925	 0.211	17.9609	0.0015	19.2858	0.0418	16.7450	0.0051	       	
1.807825	123.6749622607293	-34.6122861961567	    3.3882	 0.5818	   -1.530	 0.949	    3.271	 1.045	18.8967	0.0061	19.2863	0.0283	17.8139	0.0209	       	
1.245378	123.6750668432863	-35.4069335488953	    3.2140	 0.4232	   -3.524	 0.669	    5.896	 0.816	18.9502	0.0044	19.7893	0.0401	17.7428	0.0112	       	
1.053292	123.6750926568330	-35.9309261152566	    3.2843	 0.1430	    2.028	 0.208	   -9.660	 0.290	18.1654	0.0016	19.6481	0.0701	16.8468	0.0070	       	
1.182825	123.6754688141571	-35.5295642230154	    2.6150	 0.1569	  -14.624	 0.238	   25.078	 0.348	18.3318	0.0017	19.7522	0.0378	17.0670	0.0057	       	
1.059074	123.6757937147674	-35.8994097678053	    3.1843	 1.2704	   -0.158	 1.421	   -1.665	 2.432	20.8556	0.0120	20.6009	0.1898	19.2210	0.0697	       	
1.043312	123.6763424309062	-36.1393218402380	    2.7929	 0.5742	   -1.010	 0.889	   -2.481	 1.004	19.9097	0.0057	20.7714	0.1651	18.2835	0.0287	       	
1.043497	123.6765697658944	-36.1395666919020	    2.1898	 1.4155	   -3.450	 2.107	   -2.866	 2.854	20.8998	0.0147	       	      	       	      	       	
1.797322	123.6766953892504	-34.6261682726687	    2.2485	 2.4579	   -0.560	 3.746	    3.111	 2.140	20.9238	0.0181	21.1085	0.3232	19.7962	0.1211	       	
1.369035	123.6767051344704	-35.2028924621709	    2.6214	 0.9092	   11.179	 1.515	  -10.732	 1.831	20.2626	0.0105	       	      	       	      	       	
1.781066	123.6772560246279	-37.5342589527900	    2.1757	 1.5064	   -1.728	 2.243	    2.201	 2.271	20.7378	0.0152	       	      	       	      	       	
1.453867	123.6772996735802	-37.1033713100587	    2.3861	 0.5652	   -9.312	 0.808	   -3.269	 0.865	20.0387	0.0050	21.1413	0.3022	18.8858	0.0446	       	
1.468491	123.6773285342322	-35.0565620592828	    2.9372	 1.8858	    0.361	 2.336	    5.672	 2.142	20.9281	0.0164	21.2730	0.2317	20.0326	0.1536	       	
1.625202	123.6775556776377	-34.8440677575782	    2.4723	 1.4274	   -1.333	 2.566	    3.256	 2.252	20.8445	0.0167	21.0735	0.2503	19.6298	0.1332	       	
1.364101	123.6782224016432	-35.2120079384526	    2.9672	 0.0402	   -1.282	 0.065	    7.085	 0.068	15.6154	0.0005	16.4961	0.0063	14.6665	0.0029	       	
1.574351	123.6783845506735	-34.9117549062816	    2.4884	 0.9337	   -1.307	 1.210	    3.278	 1.755	20.7351	0.0102	20.8184	0.0791	19.7156	0.0832	       	
1.136660	123.6786632783223	-35.6409014224708	    3.5924	 1.3854	   -3.517	 2.373	   -2.053	 3.342	20.8564	0.0125	20.8826	0.1631	19.3966	0.0554	       	
1.905107	123.6792193838776	-37.6837149538017	    2.9508	 0.1861	  -15.022	 0.296	  -14.582	 0.304	18.6722	0.0019	20.0339	0.0545	17.4146	0.0109	       	
1.606995	123.6792249093367	-34.8690738917949	    3.7886	 0.6042	   -3.813	 0.998	    4.567	 1.086	19.0374	0.0052	19.4176	0.0347	18.1002	0.0242	       	
1.876499	123.6793908798022	-34.5314229835876	    2.3533	 1.6498	   -2.879	 2.389	   -6.621	 4.816	20.9787	0.0148	20.7863	0.1470	20.0663	0.0979	       	
1.471295	123.6796212243009	-37.1263485405671	    2.6784	 1.7517	   -1.812	 1.621	   -0.095	 4.459	20.8354	0.0114	       	      	       	      	       	
1.835929	123.6796759153345	-34.5807847480816	    2.7483	 1.0489	   -2.594	 1.447	   19.710	 1.773	20.4955	0.0124	20.5668	0.1092	19.1868	0.0975	       	
1.050737	123.6798145164900	-35.9797108605817	    2.9720	 0.1179	  -20.356	 0.179	   14.575	 0.232	17.9340	0.0015	19.2478	0.0399	16.7007	0.0065	       	
1.734988	123.6801900816334	-34.7055527631355	    2.1141	 1.6797	   -3.038	 2.396	    1.566	 2.779	20.8372	0.0128	21.1450	0.1781	19.5409	0.0587	       	
1.288883	123.6802037280818	-35.3363028650163	    2.9442	 0.7724	    0.446	 1.134	   -1.416	 1.937	20.5504	0.0078	21.3208	0.1674	19.2134	0.0402	       	
1.782721	123.6803132121195	-34.6462090045877	    3.2411	 0.1048	  -11.707	 0.167	   -5.656	 0.174	17.6345	0.0011	19.0919	0.0193	16.4385	0.0047	       	
1.051318	123.6806704488344	-35.9807517488508	    3.0122	 0.0449	  -19.906	 0.069	   14.852	 0.091	16.2110	0.0007	17.2507	0.0066	15.1777	0.0023	       	
1.690672	123.6806999297775	-34.7618377114333	    2.2247	 1.3817	   -1.136	 2.039	    2.146	 1.946	20.7955	0.0118	21.3311	0.1455	19.8679	0.1671	       	
1.125471	123.6806132669168	-36.5065193920930	    3.3382	 0.2153	   19.263	 0.335	  -17.226	 0.375	18.8930	0.0027	20.0519	0.0935	17.6180	0.0170	       	
1.848577	123.6810631231115	-34.5661634498214	    2.3422	 0.9903	   -1.627	 1.308	    8.283	 1.820	20.7050	0.0088	21.0025	0.1979	19.6392	0.0880	       	
1.149664	123.6814286144302	-36.5669262073826	    2.4970	 0.7867	   -2.781	 1.369	   -4.331	 1.848	20.4477	0.0082	       	      	       	      	       	
1.667621	123.6814530363710	-37.3890794015201	    2.5029	 1.5715	   -5.779	 4.229	    6.344	 2.283	20.8795	0.0159	21.1966	0.2336	19.7334	0.0777	       	
1.540875	123.6817378776509	-37.2214725699642	    2.1684	 0.9522	   -5.121	 1.193	    2.143	 1.456	20.7158	0.0086	21.0688	0.1650	19.5710	0.0564	       	
1.089023	123.6817558711467	-35.7891507811491	    2.4209	 1.2450	   -3.381	 1.822	    0.747	 2.458	20.8011	0.0135	20.6765	0.1425	19.2404	0.0717	       	
1.726170	123.6821002524474	-37.4630406429053	    2.2160	 0.9979	   -0.251	 1.560	    3.645	 1.321	20.5597	0.0088	21.1328	0.2758	19.1035	0.1168	       	
1.976133	123.6823611033885	-34.4144229129790	    3.0048	 0.0935	  -10.071	 0.147	   17.818	 0.154	17.4451	0.0012	18.5846	0.1051	16.2390	0.0170	       	
1.060272	123.6823502961490	-36.2577282349345	    2.8680	 0.1716	   -6.298	 0.282	    6.470	 0.312	15.8058	0.0024	16.1660	0.0038	15.1280	0.0023	       	
1.897155	123.6824181738192	-34.5083669277105	    2.3013	 0.0182	   -2.554	 0.029	   16.590	 0.035	14.1207	0.0003	14.6219	0.0023	13.4743	0.0012	       	
1.531297	123.6827265417095	-34.9732067761926	    2.3396	 1.4823	   -3.732	 1.664	   -3.030	 3.593	20.7809	0.0108	21.2030	0.1548	19.7317	0.0992	       	
1.099233	123.6827045451095	-35.7565773234566	    2.8937	 1.1499	    2.076	 1.651	   -0.505	 2.614	20.7847	0.0122	20.8710	0.1688	19.4199	0.0740	       	
1.930668	123.6827598831867	-37.7124190462646	    2.1521	 1.7747	   -3.894	 3.044	   -0.169	 2.453	20.7797	0.0154	20.7902	0.1401	19.2231	0.0488	       	
1.288723	123.6828390385898	-35.3395722644915	    2.5162	 0.8888	    0.581	 1.243	   -0.072	 1.668	20.6975	0.0082	21.4239	0.2421	19.2389	0.0527	       	
1.661355	123.6829126666815	-37.3800724179090	    3.1542	 1.1024	   -5.630	 1.945	    4.457	 2.746	20.7736	0.0111	21.3317	0.1733	19.5186	0.0854	       	
1.628229	123.6831138841584	-37.3369101991601	    2.6469	 0.9581	   -0.869	 1.516	   -5.001	 2.197	20.6628	0.0093	       	      	       	      	       	
1.826290	123.6836933879603	-34.5947615562274	    2.7256	 1.3825	   -0.696	 2.231	    1.297	 2.621	20.8231	0.0130	21.0200	0.1599	19.7905	0.0935	       	
1.185612	123.6841184574521	-36.6441653934245	    2.6408	 0.0684	  -12.104	 0.108	    7.910	 0.124	16.8774	0.0014	18.1286	0.0133	15.7282	0.0039	       	
1.342778	123.6841598504735	-36.9294198569302	    3.3356	 2.0575	   -2.842	 2.064	    6.013	 3.786	20.8505	0.0159	20.7470	0.4202	19.5825	0.1229	       	
1.297665	123.6841874616740	-36.8550848302472	    2.5559	 0.8836	   -2.692	 1.199	    2.591	 1.327	20.5042	0.0086	       	      	       	      	       	
1.421636	123.6844164380057	-35.1305711304333	    3.2049	 2.0935	    1.469	 2.854	    3.383	 2.596	20.8822	0.0150	21.1002	0.1610	19.6466	0.1884	       	
1.524155	123.6846274861828	-34.9845164686228	    2.5207	 0.7300	   -3.814	 0.945	    2.698	 1.628	20.3433	0.0065	20.8362	0.1691	19.3940	0.0735	       	
1.862928	123.6846646170830	-34.5508430349435	    3.9232	 1.8112	    4.263	 2.128	   12.816	 4.631	20.9968	0.0183	21.0952	0.2450	20.0272	0.1800	       	
1.660119	123.6847083094018	-37.3772880082697	    3.1251	 1.9544	   -0.421	 2.653	    1.893	 3.963	20.9732	0.0200	21.0317	0.1683	19.4398	0.1481	       	
1.850128	123.6849281152365	-34.5664161268796	    2.4257	 1.5812	   -3.860	 2.614	   -2.517	 3.301	20.8259	0.0119	21.2263	0.2416	19.7453	0.1203	       	
1.209637	123.6853896012506	-36.6919969117600	    3.0903	 1.6093	    3.732	 3.230	    5.267	 3.249	20.7772	0.0190	       	      	       	      	       	
1.634779	123.6854365044351	-34.8369244563364	    3.4523	 0.0281	    4.359	 0.045	  -17.345	 0.052	11.4812	0.0007	11.7580	0.0034	10.9761	0.0154	   3.87	 1.19
